url,caption_1,caption_2,name
http://data.ukiyo-e.org/honolulu/images/5835.jpg,a view of a beach with a mountain in the background,a large body of water with a boat on it,5835.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0165/Z0165-423.jpg,a black and white photo of a group of people,a black and white photo of a wall covered with graffiti,Z0165-423.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-454.jpg,a black and white photo of people on a beach,a black and white photo of a crowd of people,Z0166-454.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000026.jpg,a painting of a painting on the wall of a building,a painting of a painting on the wall of a building,w0000026.jpg
http://data.ukiyo-e.org/honolulu/images/5938.jpg,a picture of a building with a mountain in the background,a picture of a building with a building in the background,5938.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000007.jpg,a wall with graffiti on the wall,a wall with graffiti on the wall,w0000007.jpg
http://data.ukiyo-e.org/honolulu/images/6052.jpg,a painting of a painting on a wall,a painting on a wall with a painting on the wall,6052.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-105.jpg,a painting of a person on a wall,a painting of a woman and a woman on a wall,Ebi0927.1-105.jpg
http://data.ukiyo-e.org/honolulu/images/5050.jpg,a view of a large pool with birds on it,a picture of a large pool with people in the background,5050.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1020.jpg,a painting of a woman standing next to a wall,a picture of a woman standing in front of a wall,arcUP1020.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-547.jpg,a black and white photo of a group of people holding a <unk>,a black and white photo of a group of people,Z0172-547.jpg
http://data.ukiyo-e.org/honolulu/images/4430.jpg,a close up of a wall with a mural on the wall,a painting of a painting on the wall of a building,4430.jpg
http://data.ukiyo-e.org/honolulu/images/5104.jpg,a group of people walking around a skate park,a group of people walking around a skate park,5104.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000007.jpg,a wall with a picture of a person on it,a wall with a picture of a man on it,w0000007.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3751.jpg,a painting of a person holding a umbrella,a painting on a wall with a mural on it,arcUP3751.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai01k43.jpg,a painting of a cat on the side of a wall,a painting of a person on a wall with a cat on it,mai01k43.jpg
http://data.ukiyo-e.org/honolulu/images/7329.jpg,a large crowd of people in a room,a painting of a bunch of people in a room,7329.jpg
https://data.ukiyo-e.org/bm/images/AN00509721_001_l.jpg,a painting of a man standing next to a painting,a painting of a painting on the side of a wall,AN00509721_001_l.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1201.jpg,a painting of a picture of a woman on a wall,a painting of a person on a wall next to a wall,arcUP1201.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000006.jpg,a wall with a picture of a painting on it,a painting of a painting on a wall,w0000006.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000022.jpg,a painting of a painting of a painting on a wall,a painting of a painting of a painting on the wall,w0000022.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000018.jpg,a painting of a painting on the side of a wall,a painting of a painting with a painting on the wall,w0000018.jpg
http://data.ukiyo-e.org/tnm/images/C0007251.jpg,a wall with a painting on the wall,a wall with a painting on the wall,C0007251.jpg
http://data.ukiyo-e.org/honolulu/images/6409.jpg,a picture of a girl standing in front of a wall,a picture of a girl in a costume,6409.jpg
http://data.ukiyo-e.org/honolulu/images/3539.jpg,a picture of a building and a building,a picture of a building with a building in the background,3539.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-089.jpg,a group of people standing in front of a building,a black and white photo of a group of people,Z0173-089.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0995.jpg,a person on a wall with an umbrella,a painting of a man holding an umbrella,arcUP0995.jpg
http://data.ukiyo-e.org/honolulu/images/5406.jpg,a picture of a building with graffiti on it,a picture of a building with graffiti on it,5406.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1263.2.jpg,a wall with a picture of a <unk> on it,a clock on the wall of a building,Ebi1263.2.jpg
http://data.ukiyo-e.org/honolulu/images/7557.jpg,a painting of a cat sitting on top of a fence,a painting of a cat sitting on top of a fence,7557.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000061.jpg,a wall with a picture of a sign on it,a wall with a picture of a sign on it,w0000061.jpg
http://data.ukiyo-e.org/honolulu/images/5568.jpg,a group of people riding on the back of a boat,a group of people riding on top of a boat,5568.jpg
http://data.ukiyo-e.org/honolulu/images/7154.jpg,a painting of a woman sitting in a room,a painting of a person sitting in a chair,7154.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-170.jpg,a group of people standing in front of a building,a black and white photo of a group of people,Z0167-170.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4783.jpg,a group of people standing in front of a building,a group of people standing in front of a building,arcUP4783.jpg
http://data.ukiyo-e.org/honolulu/images/3971.jpg,a couple of palm trees sitting next to each other,a couple of palm trees sitting next to each other,3971.jpg
http://data.ukiyo-e.org/honolulu/images/4299.jpg,a group of people standing in front of a window,a group of people standing in front of a window,4299.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-289.jpg,a black and white photo of a painting of a person,a black and white photo of a man in a black and white photo,Z0166-289.jpg
http://data.ukiyo-e.org/honolulu/images/7981.jpg,a painting of a painting on a wall,a painting of a painting on a wall,7981.jpg
http://data.ukiyo-e.org/honolulu/images/8078.jpg,a black and white photo of a man holding a book,a picture of a man holding a book,8078.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-112.jpg,a painting of a blue and white painting on a wall,a painting of a painting of a <unk> on a wall,Ebi0927.1-112.jpg
http://data.ukiyo-e.org/honolulu/images/4381.jpg,a group of people standing on a beach,a group of people standing on a beach,4381.jpg
http://data.ukiyo-e.org/honolulu/images/4973.jpg,a bunch of boats that are in the water,a bunch of boats that are in the water,4973.jpg
http://data.ukiyo-e.org/honolulu/images/3783.jpg,a group of people standing on top of a skateboard ramp,a group of people standing around a skateboard ramp,3783.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6004.jpg,a painting of a man on the side of a building,a painting of a man on a cell phone in front of a building,arcUP6004.jpg
http://data.ukiyo-e.org/tnm/images/C0006369.jpg,a painting of a cat on a wall,a painting of a person holding a cat,C0006369.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2836.jpg,a painting of a person on a <unk>,a painting of a man and a woman on a wall,arcUP2836.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0168/Z0168-377.jpg,a black and white photo of a snow covered slope,a black and white photo of a snow covered forest,Z0168-377.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3307.jpg,a flock of birds flying over a building,a flock of birds flying over a wall,arcUP3307.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000618/w0000000/w0000002.jpg,a painting of a painting on the wall of a building,a painting of a painting on the wall of a building,w0000002.jpg
http://data.ukiyo-e.org/honolulu/images/5069.jpg,a group of people standing on top of a beach,a group of people standing on top of a cement surface,5069.jpg
http://data.ukiyo-e.org/honolulu/images/5411.jpg,a large group of people walking on a beach,a group of people walking on a beach,5411.jpg
http://data.ukiyo-e.org/honolulu/images/4562.jpg,a couple of boats sitting next to each other,a couple of boats sitting next to each other,4562.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3682.jpg,a painting of a woman and a woman,a painting of a woman standing next to a painting,arcUP3682.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000136/w0000000/w0000001.jpg,a painting of a building with a large window,a picture of a building with a large window,w0000001.jpg
http://data.ukiyo-e.org/honolulu/images/4544.jpg,a picture of a painting of a bird,a picture of a painting of a bird on a beach,4544.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000103/w0000007/w0000015.jpg,a picture of a man and a woman,a painting of a man on a <unk> <unk>,w0000015.jpg
http://data.ukiyo-e.org/honolulu/images/4472.jpg,a group of people standing in front of a building,a picture of a building with a mural on the wall,4472.jpg
http://data.ukiyo-e.org/honolulu/images/2898.jpg,a group of people standing around a building,a group of people flying kites in a parade,2898.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000008.jpg,a wall with a bunch of graffiti on it,a wall with a bunch of pictures on it,w0000008.jpg
http://data.ukiyo-e.org/honolulu/images/5315.jpg,a group of people standing in front of a building,a group of people standing outside of a building,5315.jpg
http://data.ukiyo-e.org/honolulu/images/3437.jpg,a painting of a painting on the wall of a building,a painting of a painting on a wall,3437.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1774.jpg,a painting of a painting on the wall of a building,a painting of a painting on the wall of a building,arcUP1774.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0012.jpg,a black and white picture of a black and white wall,a black and white photo of a wall with a bunch of birds on it,sakSP03-0012.jpg
http://data.ukiyo-e.org/tnm/images/C0007234.jpg,a group of people standing next to each other,a group of people standing next to each other,C0007234.jpg
http://data.ukiyo-e.org/honolulu/images/4010.jpg,a group of people riding on the back of a horse,a group of people on a horse drawn carriage,4010.jpg
http://data.ukiyo-e.org/honolulu/images/4265.jpg,a group of people standing next to a wall,a group of people in a room with a large wall,4265.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2148.jpg,a painting of a man holding a stuffed animal,a painting of a man on a wall with a painting on it,arcUP2148.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000034.jpg,a picture of a painting on a wall,a picture of a painting on the wall,w0000034.jpg
http://data.ukiyo-e.org/honolulu/images/6126.jpg,a painting on a wall with a mural on it,a painting of a painting on a wall in a room,6126.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000525/w0000007/w0000001.jpg,a wall with a painting on the wall,a wall with a painting on the wall,w0000001.jpg
http://data.ukiyo-e.org/honolulu/images/5290.jpg,a bridge over a bridge with a bridge in the background,a view of a bridge over a bridge and a bridge,5290.jpg
http://data.ukiyo-e.org/honolulu/images/3355.jpg,a picture of a mountain in the background,a picture of a mountain in the ocean,3355.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000013.jpg,a picture of two people holding surfboards,a picture of a man holding a surfboard,w0000013.jpg
http://data.ukiyo-e.org/honolulu/images/3561.jpg,a group of people sitting on a wall next to a wall,a group of people sitting in front of a wall,3561.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000024.jpg,a building with a painting on the wall,a building with a painting on the wall,w0000024.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1209.jpg,a painting of a painting on a wall,a painting of a painting on a wall,arcUP1209.jpg
http://data.ukiyo-e.org/honolulu/images/5137.jpg,a small boat is sitting in front of a building,there is a boat that is in the water,5137.jpg
http://data.ukiyo-e.org/honolulu/images/3580.jpg,a painting of a man standing next to a tree,a group of people sitting in front of a building,3580.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3644.jpg,a painting of a person sitting on a table,a painting of a painting of a person on a bed,arcUP3644.jpg
http://data.ukiyo-e.org/honolulu/images/3549.jpg,a boat that is sitting in the water,a painting of a person on a boat with a sail,3549.jpg
http://data.ukiyo-e.org/honolulu/images/5066.jpg,a large body of water next to a body of water,a large body of water next to a body of water,5066.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5982.jpg,a wall with graffiti on it in a building,a painting on a wall with graffiti on it,arcUP5982.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-116.jpg,a blue and white kite with a dragon on it,a blue and white kite on the ground,Ebi0927.1-116.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000072.jpg,a wall with a picture of a painting on it,a wall with a bunch of pictures on it,w0000072.jpg
http://data.ukiyo-e.org/honolulu/images/4349.jpg,a group of people walking on a beach,a group of people standing on top of a beach,4349.jpg
http://data.ukiyo-e.org/honolulu/images/6408.jpg,a man running to catch a ball with a dog,a group of men playing a game of soccer,6408.jpg
https://data.ukiyo-e.org/bm/images/AN00583029_001_l.jpg,a wall with a painting on it,a painting of a painting on a wall,AN00583029_001_l.jpg
http://data.ukiyo-e.org/tnm/images/C0007227.jpg,a group of people walking down a street holding umbrellas,a group of people that are walking around,C0007227.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000012.jpg,a wall with a bunch of writing on it,a picture of a painting on the wall,w0000012.jpg
http://data.ukiyo-e.org/honolulu/images/7690.jpg,a black and white photo of a woman holding a baby,a black and white photo of a group of people,7690.jpg
http://data.ukiyo-e.org/honolulu/images/5023.jpg,a bunch of boats that are in the water,a boat that is floating in the water,5023.jpg
http://data.ukiyo-e.org/honolulu/images/5540.jpg,a view of a city with a mountain in the background,a view of a beach with a large building in the background,5540.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5469.jpg,a wall with a painting on the wall,a wall with a mural on it,arcUP5469.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1026.jpg,a painting of a person on a wall with a painting on it,a painting of a man and a woman on a wall,arcUP1026.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-113.jpg,a black and white photo of people on a wall,a black and white photo of people holding tennis rackets,Z0164-113.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1662.jpg,a picture of a picture of a picture of a <unk>,a picture of a picture of a picture of a mountain,arcUP1662.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-448.jpg,a painting of a person holding a tennis board,a black and white photo of a person holding a <unk>,Z0172-448.jpg
https://data.ukiyo-e.org/bm/images/AN00789266_001_l.jpg,a black and white picture of a black and white cat,a black and white picture of a black and white cat,AN00789266_001_l.jpg
http://data.ukiyo-e.org/honolulu/images/2946.jpg,a group of people standing next to a building,a group of people standing next to a building,2946.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1673.jpg,a woman standing next to a building with a surfboard,a couple of people standing next to each other,arcUP1673.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000123/w0000000/w0000010.jpg,a painting of a woman on a painting on a wall,a painting of a woman standing next to a painting,w0000010.jpg
http://data.ukiyo-e.org/honolulu/images/4355.jpg,a painting of a woman with a hat on,a group of people standing next to a tree,4355.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4762.jpg,a wall with a painting on the wall and a painting on it,a painting of a painting on a wall,arcUP4762.jpg
http://data.ukiyo-e.org/honolulu/images/8162.jpg,a black and white photo of a umbrella,a black and white photo of an umbrella,8162.jpg
http://data.ukiyo-e.org/honolulu/images/6594.jpg,a painting of a mural on a wall,a painting of a wall with a mural on it,6594.jpg
http://data.ukiyo-e.org/honolulu/images/4285.jpg,a painting of a man and a woman holding an umbrella,a painting of a man and a woman holding an umbrella,4285.jpg
http://data.ukiyo-e.org/tnm/images/C0007233.jpg,a picture of a person holding a skateboard,a picture of a person holding an umbrella,C0007233.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0910.jpg,a painting of a man and a woman on a wall,a painting of a man and a woman on a wall,arcUP0910.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000004/w0000034.jpg,a person holding a kite in front of a wall,a painting of a man holding a kite,w0000034.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000118/w0000000/w0000002.jpg,a wall with a painting on the wall,a picture of a building with a painting on the wall,w0000002.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3864.jpg,a wall covered with graffiti on a wall,a wall covered with graffiti on a wall,arcUP3864.jpg
http://data.ukiyo-e.org/honolulu/images/7292.jpg,a group of people standing next to each other,a group of people standing in front of a painting,7292.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4141a.jpg,a picture of a <unk> page of a <unk>,a picture of a <unk> page of a <unk>,arcUP4141a.jpg
http://data.ukiyo-e.org/honolulu/images/4475.jpg,a picture of a person on a horse,a picture of a person on a horse,4475.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1379/Ebi1379_05.jpg,a painting of a woman holding an umbrella,a painting of a woman holding a colorful umbrella,Ebi1379_05.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-075.jpg,a black and white photo of people and benches,a black and white photo of a snow covered park,Z0173-075.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-175.jpg,a black and white photo of a group of people,a group of people standing next to a boat,Z0164-175.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1446/Ebi1446_001.jpg,a picture of a painting on a wall,a painting of a bird on a wall,Ebi1446_001.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000329/w0000000/w0000001.jpg,a painting of a painting of a woman holding a kite,a painting of a painting of a woman and a kite,w0000001.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000038.jpg,a painting on a wall with a painting on it,a wall with a painting on it,w0000038.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1571.jpg,a group of men standing next to each other,a group of people standing in front of a wall,arcUP1571.jpg
http://data.ukiyo-e.org/honolulu/images/4190.jpg,a painting of a person holding a large umbrella,a painting of an umbrella on a wall,4190.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-220.jpg,a black and white photo of a wall covered in flowers,a black and white photo of a wall covered in flowers,Z0170-220.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000016.jpg,a large painting of a painting on a wall,a painting of a painting on the wall of a building,w0000016.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000359/w0000000/w0000004.jpg,a wall with a painting on the wall,a wall with a picture of a painting on it,w0000004.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000002/w0000006.jpg,a group of people standing outside of a building,a group of people standing outside of a building,w0000006.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000026.jpg,a painting of a painting on the wall of a building,a painting on a wall with a painting on the wall,w0000026.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000052.jpg,a painting of a man and a woman on a boat,a couple of people that are standing next to a boat,w0000052.jpg
http://data.ukiyo-e.org/honolulu/images/6387.jpg,a picture of a person holding a surfboard,a painting of a person holding a umbrella,6387.jpg
http://data.ukiyo-e.org/honolulu/images/6383.jpg,a view of a church with a mountain in the background,a view of a mountain with a mountain in the background,6383.jpg
http://data.ukiyo-e.org/honolulu/images/2914.jpg,a group of people standing around a wall,a group of people standing in front of a store,2914.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000424/w0000000/w0000010.jpg,a picture of a building with a plane in the background,a large building with a bridge in the background,w0000010.jpg
http://data.ukiyo-e.org/honolulu/images/6138.jpg,a boat on the water near a bridge,a couple of boats that are sitting in the water,6138.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1016.jpg,a picture of a person flying a kite,a picture of a person on the wall,arcUP1016.jpg
http://data.ukiyo-e.org/tnm/images/C0006531.jpg,a painting of a painting on the wall of a painting,a painting of a painting on the wall of a painting,C0006531.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000003/w0000027.jpg,a wall with a painting on the wall,a wall with a picture of a painting on it,w0000027.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-087.jpg,a picture of a painting of a cat,a painting of a woman and a cat on the wall,Ebi0927.1-087.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000003.jpg,a woman sitting on a wall next to a painting,a painting of a woman sitting on a <unk>,w0000003.jpg
http://data.ukiyo-e.org/honolulu/images/5467.jpg,a picture of a house with a boat in it,a large building with a bunch of people on it,5467.jpg
http://data.ukiyo-e.org/honolulu/images/5413.jpg,a group of people standing next to a building,a group of people standing next to a building,5413.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000010.jpg,a picture of a painting of a group of people,a group of people standing in front of a building,w0000010.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000002/w0000010.jpg,there are many people walking in front of a building,a group of people walking in front of a building,w0000010.jpg
http://data.ukiyo-e.org/honolulu/images/7870.jpg,a picture of a rock in the background,a picture of a rock and a rock,7870.jpg
http://data.ukiyo-e.org/honolulu/images/7740.jpg,a group of people standing next to each other,a group of women standing next to each other,7740.jpg
http://data.ukiyo-e.org/honolulu/images/6055.jpg,a group of people standing on top of a sandy beach,a group of animals standing on top of a sandy beach,6055.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0916-3.jpg,a painting of a painting on the wall of a wall,a wall with a painting on the wall,Ebi0916-3.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6002.jpg,a wall with a mural on it,a wall with a mural on it,arcUP6002.jpg
http://data.ukiyo-e.org/honolulu/images/5278.jpg,a picture of a building with a building in the background,a picture of a building and a building,5278.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5606.jpg,a yellow building with a painting on it,a yellow building with graffiti on it,arcUP5606.jpg
http://data.ukiyo-e.org/honolulu/images/7314.jpg,a group of people standing in front of a large wall,a group of people standing in front of a wall,7314.jpg
http://data.ukiyo-e.org/honolulu/images/5814.jpg,a woman standing next to a boat on a beach,a man standing next to a boat on a beach,5814.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1510.jpg,a woman in a blue dress holding a kite,a woman in a blue dress is holding a kite,arcUP1510.jpg
http://data.ukiyo-e.org/honolulu/images/5898.jpg,a group of people walking on a beach,a group of people standing on top of a sandy beach,5898.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/shiUY/shiUY0185.jpg,a wall with a painting of a person on it,a painting of a person on a colorful wall,shiUY0185.jpg
http://data.ukiyo-e.org/honolulu/images/7269.jpg,a group of people standing next to a window,a group of people sitting in front of a window,7269.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-058.jpg,a black and white photo of a group of people,a black and white photo of people riding horses,Z0173-058.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-103.jpg,a painting of a painting on a wall,a painting of a painting of a cat on a table,Ebi0927.1-103.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000436/w0000000/w0000006.jpg,a painting of a building with a painting on the wall,a large painting of a painting of a building,w0000006.jpg
http://data.ukiyo-e.org/honolulu/images/7156.jpg,a couple of people that are on a wall,there are many different things on the wall,7156.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000503/w0000000/w0000006.jpg,a painting of a painting of a painting on a wall,a painting of a painting of a painting on a wall,w0000006.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000359/w0000000/w0000002.jpg,a painting of a painting on the wall of a building,a painting of a painting on the wall of a building,w0000002.jpg
http://data.ukiyo-e.org/tnm/images/C0004156.jpg,a painting of a woman with a woman in a dress,a painting of a woman on the side of a wall,C0004156.jpg
